id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight,id:1,player_fifa_api_id:1,player_api_id:1,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
4999,524434,Joao Palinha,229391,1995-07-09 00:00:00,190.5,181,159630,138380,4999,2010-08-30 00:00:00,59,66,right,medium,medium,41,64,67,51,53,50,33,38,37,64,61,63,40,41,51,64,60,52,76,41,50,23,61,54,49,25,12,11,5,14,6,7,11
4999,524434,Joao Palinha,229391,1995-07-09 00:00:00,190.5,181,159631,138380,4999,2009-08-30 00:00:00,57,66,right,medium,medium,41,60,67,51,53,50,33,38,37,64,53,57,40,41,51,64,60,45,76,41,50,31,49,54,60,22,22,11,5,22,37,22,22
4999,524434,Joao Palinha,229391,1995-07-09 00:00:00,190.5,181,159632,138380,4999,2007-08-30 00:00:00,57,66,right,medium,medium,41,60,67,51,53,50,33,38,37,64,53,57,40,41,51,64,60,45,76,41,50,31,49,54,60,22,22,11,5,22,37,22,22
4999,524434,Joao Palinha,229391,1995-07-09 00:00:00,190.5,181,159633,138380,4999,2007-02-22 00:00:00,57,66,right,medium,medium,41,60,67,51,53,50,33,38,37,64,53,57,40,41,51,64,60,45,76,41,50,31,49,54,60,22,22,11,5,22,37,22,22
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159835,156149,7206,2016-03-10 00:00:00,61,61,right,medium,medium,69,55,45,71,49,69,40,39,68,63,76,76,68,54,72,62,67,69,37,52,69,51,69,66,28,52,57,59,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159836,156149,7206,2015-10-16 00:00:00,61,61,right,medium,medium,69,55,45,71,49,69,40,39,68,63,76,76,68,54,72,62,67,69,37,52,69,51,69,66,28,52,57,59,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159837,156149,7206,2015-07-03 00:00:00,61,61,right,medium,medium,69,55,45,71,49,69,40,39,68,63,76,76,68,54,72,62,67,69,37,52,69,51,69,66,28,52,57,59,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159838,156149,7206,2015-06-12 00:00:00,61,61,right,medium,medium,69,55,45,71,49,69,40,39,68,63,76,76,68,54,72,62,67,69,37,52,69,51,69,66,28,52,57,59,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159839,156149,7206,2015-02-27 00:00:00,61,61,right,medium,medium,69,55,45,71,49,69,40,39,68,63,76,76,68,54,72,62,67,69,37,52,69,51,69,66,28,52,57,59,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159840,156149,7206,2014-11-14 00:00:00,60,60,left,medium,medium,69,64,45,59,49,69,40,39,47,56,76,76,68,54,72,62,67,69,37,52,69,23,69,66,28,32,38,31,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159841,156149,7206,2014-10-24 00:00:00,60,60,left,medium,medium,69,64,45,59,49,69,40,39,47,56,76,76,68,54,72,62,67,69,37,52,69,23,69,66,28,32,38,31,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159842,156149,7206,2009-02-22 00:00:00,60,60,left,medium,medium,69,64,45,59,49,69,40,39,47,56,76,76,68,54,72,62,67,69,37,52,69,23,69,66,28,32,38,31,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159843,156149,7206,2008-08-30 00:00:00,60,60,left,medium,medium,69,64,45,59,49,69,40,39,47,56,76,76,68,54,72,62,67,69,37,52,69,23,69,66,28,32,38,31,13,10,7,7,11
7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163,159844,156149,7206,2007-02-22 00:00:00,60,60,left,medium,medium,69,64,45,59,49,69,40,39,47,56,76,76,68,54,72,62,67,69,37,52,69,23,69,66,28,32,38,31,13,10,7,7,11
2984,56961,Emiliano Alfaro,207677,1988-04-28 00:00:00,172.72,154,160905,111106,2984,2013-09-20 00:00:00,65,65,right,medium,medium,25,25,25,28,25,25,25,25,23,29,63,62,64,67,63,31,76,39,68,25,35,21,25,25,29,25,25,25,70,60,63,59,71
2984,56961,Emiliano Alfaro,207677,1988-04-28 00:00:00,172.72,154,160906,111106,2984,2011-02-22 00:00:00,65,65,right,medium,medium,25,25,25,28,25,25,25,25,23,29,63,62,64,67,63,31,76,39,68,25,35,21,25,25,29,25,25,25,70,60,63,59,71
2984,56961,Emiliano Alfaro,207677,1988-04-28 00:00:00,172.72,154,160907,111106,2984,2010-08-30 00:00:00,73,65,right,medium,medium,25,9,25,28,8,25,25,25,23,29,63,62,64,72,63,31,84,39,68,25,35,21,25,25,29,25,9,25,80,65,63,64,83
2984,56961,Emiliano Alfaro,207677,1988-04-28 00:00:00,172.72,154,160908,111106,2984,2010-02-22 00:00:00,75,65,right,medium,medium,21,21,21,28,8,21,25,25,65,29,70,68,64,72,63,31,84,39,68,21,68,69,69,25,70,21,21,25,83,67,63,68,83
2984,56961,Emiliano Alfaro,207677,1988-04-28 00:00:00,172.72,154,160909,111106,2984,2009-08-30 00:00:00,73,74,right,medium,medium,21,21,21,28,8,21,25,25,65,29,70,68,64,72,63,31,84,39,68,21,68,69,69,25,70,21,21,25,76,66,63,64,83
2984,56961,Emiliano Alfaro,207677,1988-04-28 00:00:00,172.72,154,160910,111106,2984,2008-08-30 00:00:00,67,72,right,medium,medium,21,21,21,28,8,21,25,25,64,29,70,68,64,69,63,31,84,39,68,21,68,69,69,25,70,21,21,25,71,64,64,63,70
2984,56961,Emiliano Alfaro,207677,1988-04-28 00:00:00,172.72,154,160911,111106,2984,2007-08-30 00:00:00,65,67,right,medium,medium,21,21,21,28,8,21,25,25,64,29,67,68,64,69,63,31,84,39,68,21,68,69,69,25,70,21,21,25,68,62,64,65,65
2984,56961,Emiliano Alfaro,207677,1988-04-28 00:00:00,172.72,154,160912,111106,2984,2007-02-22 00:00:00,65,74,right,medium,medium,29,21,28,45,8,21,25,77,57,49,67,62,64,54,63,60,84,38,71,18,68,69,69,25,77,22,28,25,64,63,57,63,63
10404,69835,Tomas Micola,180852,1988-09-26 00:00:00,177.8,165,164704,138479,10404,2011-02-22 00:00:00,71,77,right,None,o,74,72,60,75,64,72,61,65,68,71,67,72,70,74,70,77,75,71,73,66,70,41,73,71,66,35,48,46,13,8,6,15,14
10404,69835,Tomas Micola,180852,1988-09-26 00:00:00,177.8,165,164705,138479,10404,2010-08-30 00:00:00,73,77,right,None,o,74,76,60,75,64,73,61,65,68,73,73,76,70,74,70,77,75,84,73,66,70,41,73,71,66,35,48,46,13,8,6,15,14
10404,69835,Tomas Micola,180852,1988-09-26 00:00:00,177.8,165,164706,138479,10404,2009-08-30 00:00:00,73,77,right,None,o,74,76,60,75,64,73,61,65,68,73,73,76,70,74,70,77,75,84,73,66,70,76,73,71,66,35,48,46,10,22,68,22,22
10404,69835,Tomas Micola,180852,1988-09-26 00:00:00,177.8,165,164707,138479,10404,2008-08-30 00:00:00,70,73,right,None,o,74,67,59,72,64,67,61,64,67,67,74,75,70,72,70,76,75,83,72,65,69,75,72,71,65,34,47,46,10,22,67,22,22
10404,69835,Tomas Micola,180852,1988-09-26 00:00:00,177.8,165,164708,138479,10404,2007-08-30 00:00:00,75,75,right,None,o,74,69,64,70,64,78,61,65,72,77,80,75,70,77,70,76,75,78,67,62,58,63,65,71,62,34,45,46,10,22,72,22,22
10404,69835,Tomas Micola,180852,1988-09-26 00:00:00,177.8,165,164709,138479,10404,2007-02-22 00:00:00,75,75,right,None,o,74,69,64,70,64,78,61,65,72,77,80,75,70,77,70,76,75,78,67,62,58,63,65,71,62,34,45,46,10,22,72,22,22
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165170,144075,8784,2014-05-02 00:00:00,58,58,right,medium,medium,45,56,55,68,35,52,44,52,60,60,63,69,67,55,60,62,56,52,68,38,59,63,63,46,56,52,52,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165171,144075,8784,2014-02-28 00:00:00,58,58,right,medium,medium,45,56,55,67,35,52,44,52,58,60,63,69,67,55,60,62,56,52,68,38,59,63,60,46,56,52,52,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165172,144075,8784,2014-01-24 00:00:00,57,57,right,medium,medium,45,56,55,63,35,52,44,52,58,60,63,69,67,55,60,62,56,52,68,38,59,63,60,46,56,52,52,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165173,144075,8784,2013-11-22 00:00:00,57,59,right,medium,medium,45,56,55,63,35,52,44,52,58,60,63,69,67,55,60,62,56,52,68,38,59,63,60,46,56,52,52,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165174,144075,8784,2013-11-08 00:00:00,57,59,right,medium,medium,45,56,55,63,35,52,44,52,58,60,63,69,67,55,60,62,56,52,68,38,59,63,60,46,56,52,52,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165175,144075,8784,2013-09-20 00:00:00,57,59,right,medium,medium,45,56,55,63,35,52,44,52,58,60,63,69,67,55,60,62,56,52,68,38,59,63,60,46,56,52,52,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165176,144075,8784,2013-02-15 00:00:00,58,61,right,medium,medium,45,56,55,63,35,52,44,52,58,60,63,69,67,55,60,62,56,59,68,38,59,63,67,46,56,52,52,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165177,144075,8784,2012-08-31 00:00:00,57,64,right,medium,medium,45,56,55,63,35,52,44,52,58,60,63,69,67,55,60,62,56,52,68,38,59,63,67,46,56,52,52,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165178,144075,8784,2012-02-22 00:00:00,57,61,right,medium,medium,42,56,55,63,35,52,44,48,58,57,64,70,68,55,60,62,57,66,68,36,56,63,54,42,56,52,43,54,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165179,144075,8784,2011-08-30 00:00:00,52,61,right,medium,medium,42,56,55,52,35,52,44,48,43,57,63,69,67,55,60,62,56,65,61,36,56,57,54,42,56,47,41,34,9,13,7,10,10
8784,36039,Ralph Gunesch,177288,1983-09-02 00:00:00,190.5,185,165180,144075,8784,2007-02-22 00:00:00,52,61,right,medium,medium,42,56,55,52,35,52,44,48,43,57,63,69,67,55,60,62,56,65,61,36,56,57,54,42,56,47,41,34,9,13,7,10,10
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169954,45269,7627,2013-02-15 00:00:00,63,63,right,low,medium,60,43,68,68,52,63,46,65,64,60,77,69,80,61,74,63,84,77,80,68,73,55,57,43,36,64,62,58,7,6,13,7,6
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169955,45269,7627,2012-08-31 00:00:00,63,63,right,low,medium,60,43,68,68,52,63,46,65,64,60,77,69,81,62,77,63,82,71,74,68,73,55,57,43,36,64,67,58,7,6,13,7,6
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169956,45269,7627,2012-02-22 00:00:00,55,59,right,low,medium,58,41,61,56,50,61,44,63,54,55,68,66,81,43,77,61,82,71,75,56,41,58,55,41,34,56,61,49,7,6,13,7,6
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169957,45269,7627,2011-08-30 00:00:00,55,59,right,low,medium,58,41,61,56,50,61,44,63,54,55,65,63,79,43,75,61,77,66,72,56,41,58,55,41,34,56,61,49,7,6,13,7,6
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169958,45269,7627,2010-02-22 00:00:00,55,59,right,low,medium,58,41,61,56,50,61,44,63,54,55,65,63,79,43,75,61,77,66,72,56,41,58,55,41,34,56,61,49,7,6,13,7,6
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169959,45269,7627,2009-08-30 00:00:00,55,59,right,low,medium,58,41,61,56,50,61,44,63,54,55,65,63,79,43,75,61,77,66,72,56,41,58,55,41,34,56,61,49,7,6,13,7,6
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169960,45269,7627,2008-08-30 00:00:00,51,59,right,low,medium,60,41,61,58,50,61,44,63,54,55,65,63,79,43,75,61,77,66,72,56,41,58,55,41,34,56,61,49,7,6,13,7,6
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169961,45269,7627,2007-08-30 00:00:00,55,59,right,low,medium,59,34,57,57,50,55,44,43,50,61,73,64,79,57,75,62,77,66,60,41,58,65,58,41,55,63,62,49,7,6,50,7,6
7627,109648,Mitchell Donald,183936,1988-12-10 00:00:00,182.88,165,169962,45269,7627,2007-02-22 00:00:00,55,59,right,low,medium,59,34,57,57,50,55,44,43,50,61,73,64,79,57,75,62,77,66,60,41,58,65,58,41,55,63,62,49,7,6,50,7,6
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170897,158871,8800,2015-10-02 00:00:00,61,61,right,medium,medium,67,46,48,65,55,61,31,56,59,60,50,59,64,52,66,58,78,54,71,46,56,64,48,53,56,58,64,65,14,14,13,11,11
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170898,158871,8800,2015-09-21 00:00:00,63,63,right,medium,medium,67,46,48,65,55,61,31,56,59,60,50,59,64,52,66,58,78,54,71,46,56,64,48,53,56,60,67,68,14,14,13,11,11
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170899,158871,8800,2015-03-06 00:00:00,62,62,right,medium,medium,66,45,50,66,54,63,30,55,58,59,73,63,56,44,72,57,83,54,71,45,55,63,47,52,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170900,158871,8800,2015-01-23 00:00:00,62,62,right,medium,medium,66,45,50,66,54,63,30,55,58,59,73,63,56,44,72,57,84,54,71,45,55,63,47,52,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170901,158871,8800,2014-10-02 00:00:00,62,62,right,medium,medium,66,45,50,66,54,63,30,55,58,59,73,63,56,44,72,57,84,54,71,45,55,63,47,52,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170902,158871,8800,2014-09-18 00:00:00,62,62,right,medium,medium,66,45,50,66,54,63,30,55,58,59,73,63,56,44,72,57,84,54,71,45,55,63,47,52,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170903,158871,8800,2014-03-21 00:00:00,62,62,right,medium,medium,66,45,50,66,54,63,30,55,58,63,73,60,56,44,72,57,84,54,67,45,55,63,47,57,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170904,158871,8800,2014-02-14 00:00:00,62,62,right,medium,medium,66,45,50,66,54,63,30,55,58,63,73,60,56,46,74,57,84,54,67,45,54,63,47,57,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170905,158871,8800,2014-02-07 00:00:00,62,62,right,medium,medium,66,45,50,66,54,63,30,55,58,63,73,60,58,46,75,57,84,54,67,45,54,63,47,57,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170906,158871,8800,2013-09-20 00:00:00,62,62,right,medium,medium,66,36,50,66,54,63,30,55,58,61,73,60,58,46,75,57,84,54,67,45,54,63,42,57,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170907,158871,8800,2013-05-31 00:00:00,61,61,right,medium,medium,66,36,50,66,54,63,30,55,58,61,73,60,58,46,75,57,73,54,67,45,54,63,45,57,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170908,158871,8800,2013-03-22 00:00:00,60,60,right,medium,medium,66,36,50,66,54,63,30,55,58,61,73,60,58,46,75,57,73,54,67,45,54,63,45,57,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170909,158871,8800,2013-02-15 00:00:00,60,60,right,medium,medium,66,36,50,66,54,63,30,55,58,61,73,60,58,46,75,57,73,54,67,45,54,63,45,57,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170910,158871,8800,2012-08-31 00:00:00,60,60,right,medium,medium,66,36,50,66,54,63,30,55,58,61,73,60,58,46,75,57,73,54,67,45,54,63,58,57,55,58,66,67,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170911,158871,8800,2012-02-22 00:00:00,61,66,right,medium,medium,67,37,51,67,55,64,31,56,59,62,68,54,59,47,76,58,64,59,68,46,55,64,40,58,56,59,67,68,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170912,158871,8800,2011-08-30 00:00:00,61,66,right,medium,medium,67,37,51,67,55,66,31,56,59,62,68,54,59,47,76,58,64,59,68,46,55,64,40,58,56,59,67,68,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170913,158871,8800,2010-08-30 00:00:00,51,59,right,medium,medium,60,31,48,56,61,59,31,56,51,42,61,53,47,33,56,50,51,63,50,39,49,57,35,48,56,46,57,53,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170914,158871,8800,2008-08-30 00:00:00,51,59,right,medium,medium,60,31,48,56,61,59,31,56,51,42,61,53,47,33,56,50,51,63,50,39,49,57,35,48,56,46,57,53,13,13,12,10,10
8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,193.04,183,170915,158871,8800,2007-02-22 00:00:00,51,59,right,medium,medium,60,31,48,56,61,59,31,56,51,42,61,53,47,33,56,50,51,63,50,39,49,57,35,48,56,46,57,53,13,13,12,10,10
7628,69149,Mitchell Langerak,182435,1988-08-22 00:00:00,193.04,179,171498,139186,7628,2013-02-15 00:00:00,57,61,right,high,medium,45,34,60,64,39,52,35,36,53,56,63,60,56,51,69,62,70,80,58,39,56,60,54,44,54,53,54,34,8,6,10,5,12
7628,69149,Mitchell Langerak,182435,1988-08-22 00:00:00,193.04,179,171499,139186,7628,2012-08-31 00:00:00,57,65,right,high,medium,45,34,60,64,39,52,35,36,53,56,63,60,56,51,69,62,70,80,58,39,56,60,54,44,54,53,54,34,8,6,10,5,12
7628,69149,Mitchell Langerak,182435,1988-08-22 00:00:00,193.04,179,171500,139186,7628,2012-02-22 00:00:00,57,66,right,high,medium,46,35,61,65,40,53,36,37,54,57,65,62,56,52,70,63,68,71,52,40,57,61,50,43,55,54,55,35,8,6,10,5,12
7628,69149,Mitchell Langerak,182435,1988-08-22 00:00:00,193.04,179,171501,139186,7628,2011-08-30 00:00:00,57,66,right,high,medium,46,35,61,65,40,53,36,37,54,57,64,61,55,52,70,63,67,70,51,40,57,61,50,43,55,54,55,35,8,6,10,5,12
7628,69149,Mitchell Langerak,182435,1988-08-22 00:00:00,193.04,179,171502,139186,7628,2009-08-30 00:00:00,57,66,right,high,medium,46,35,61,65,40,53,36,37,54,57,64,61,55,52,70,63,67,70,51,40,57,61,50,43,55,54,55,35,8,6,10,5,12
7628,69149,Mitchell Langerak,182435,1988-08-22 00:00:00,193.04,179,171503,139186,7628,2008-08-30 00:00:00,50,66,right,high,medium,46,35,61,65,40,53,36,37,54,57,57,61,55,52,70,63,67,70,51,40,57,61,50,43,55,51,55,35,8,6,10,5,12
7628,69149,Mitchell Langerak,182435,1988-08-22 00:00:00,193.04,179,171504,139186,7628,2007-02-22 00:00:00,50,66,right,high,medium,46,35,61,65,40,53,36,37,54,57,57,61,55,52,70,63,67,70,51,40,57,61,50,43,55,51,55,35,8,6,10,5,12
9203,30601,Romeo Castelen,28230,1983-05-03 00:00:00,170.18,150,171505,165959,9203,2011-02-22 00:00:00,65,67,right,,_0,67,66,50,64,63,64,69,71,66,66,67,66,65,61,57,74,65,65,55,70,56,32,62,67,64,27,22,21,12,14,9,9,15
9203,30601,Romeo Castelen,28230,1983-05-03 00:00:00,170.18,150,171506,165959,9203,2007-02-22 00:00:00,65,67,right,,_0,67,66,50,64,63,64,69,71,66,66,67,66,65,61,57,74,65,65,55,70,56,32,62,67,64,27,22,21,12,14,9,9,15
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171628,163582,4939,2016-03-10 00:00:00,57,57,right,medium,high,51,16,62,55,12,42,35,16,46,54,61,70,58,52,54,15,63,60,85,19,84,57,44,50,18,59,56,52,11,12,14,15,12
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171629,163582,4939,2016-01-07 00:00:00,57,57,right,medium,high,51,16,62,55,12,42,35,16,46,54,61,70,58,52,54,15,63,60,83,19,84,57,44,50,18,59,56,52,11,12,14,15,12
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171630,163582,4939,2015-10-09 00:00:00,57,57,right,medium,high,51,16,62,55,12,42,35,16,46,54,61,70,58,52,54,15,63,60,83,19,84,57,44,50,18,59,56,52,11,12,14,15,12
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171631,163582,4939,2015-10-02 00:00:00,57,57,right,medium,high,51,16,62,55,12,42,35,16,46,54,61,70,58,52,54,15,63,60,80,19,84,57,44,50,18,59,56,52,11,12,14,15,12
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171632,163582,4939,2015-09-21 00:00:00,57,57,right,medium,high,51,16,62,55,12,42,35,16,46,54,61,70,58,52,54,15,63,60,80,19,84,57,44,50,18,59,56,52,11,12,14,15,12
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171633,163582,4939,2015-08-07 00:00:00,58,58,right,medium,high,50,25,61,54,25,41,34,25,45,53,61,67,58,51,52,25,63,80,75,25,83,56,43,49,25,55,53,48,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171634,163582,4939,2015-03-06 00:00:00,58,58,right,medium,high,50,25,61,54,25,41,34,25,45,53,61,67,58,51,52,25,63,80,75,25,83,56,43,49,25,55,53,48,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171635,163582,4939,2014-03-07 00:00:00,58,58,right,medium,high,50,25,61,54,25,41,34,25,45,53,61,67,58,51,52,25,63,80,75,25,83,56,43,49,25,55,53,48,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171636,163582,4939,2013-12-06 00:00:00,58,58,right,medium,high,50,25,61,54,25,41,34,25,45,53,61,67,58,51,52,25,63,80,75,25,83,56,43,49,25,55,53,48,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171637,163582,4939,2013-09-20 00:00:00,58,58,right,medium,high,50,25,61,54,25,41,34,25,45,53,61,67,58,51,52,25,63,80,81,25,83,56,43,49,25,55,53,48,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171638,163582,4939,2013-06-14 00:00:00,61,61,right,medium,high,50,15,61,54,11,41,34,15,45,53,61,67,58,54,52,14,63,80,81,18,83,62,43,49,17,57,63,53,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171639,163582,4939,2013-03-22 00:00:00,61,62,right,medium,high,50,15,61,54,11,41,34,15,45,53,61,67,58,54,52,14,63,80,81,18,83,62,43,49,17,57,63,53,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171640,163582,4939,2013-02-15 00:00:00,62,62,right,medium,high,36,15,61,45,11,41,34,15,41,50,61,67,58,52,52,14,63,80,81,18,84,62,43,49,17,58,64,54,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171641,163582,4939,2012-08-31 00:00:00,62,62,right,medium,high,36,15,61,45,11,41,34,15,41,50,61,67,58,52,52,14,63,80,81,18,83,62,43,49,17,58,64,54,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171642,163582,4939,2012-02-22 00:00:00,62,62,right,medium,high,36,15,61,45,11,41,34,15,41,50,61,67,58,52,52,14,63,70,79,18,83,62,43,49,17,58,64,54,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171643,163582,4939,2011-08-30 00:00:00,61,62,right,medium,high,36,15,61,45,11,41,34,15,41,50,61,67,58,52,58,14,63,70,79,18,82,61,43,49,17,58,62,53,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171644,163582,4939,2011-02-22 00:00:00,63,72,right,medium,high,36,15,62,46,11,41,34,15,41,51,62,66,54,54,72,14,72,70,74,18,82,62,43,53,17,61,63,53,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171645,163582,4939,2010-08-30 00:00:00,64,72,right,medium,high,36,15,63,48,11,41,34,15,42,52,68,71,54,54,73,14,72,71,74,18,82,65,43,53,17,61,64,56,10,11,13,14,11
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171646,163582,4939,2009-02-22 00:00:00,62,72,right,medium,high,36,21,66,54,11,47,34,8,43,56,68,71,54,52,73,21,72,69,65,21,52,59,58,53,56,63,67,56,10,21,43,21,21
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171647,163582,4939,2008-08-30 00:00:00,62,65,right,medium,high,36,21,66,54,11,47,34,8,43,56,68,71,54,52,73,21,72,69,65,21,52,59,58,53,56,63,67,56,10,21,43,21,21
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171648,163582,4939,2007-08-30 00:00:00,60,65,right,medium,high,35,23,58,40,11,44,34,30,39,51,68,72,54,49,73,42,72,72,65,34,52,58,60,53,55,56,62,56,10,21,39,21,21
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181,171649,163582,4939,2007-02-22 00:00:00,60,65,right,medium,high,35,23,58,40,11,44,34,30,39,51,68,72,54,49,73,42,72,72,65,34,52,58,60,53,55,56,62,56,10,21,39,21,21
7604,231133,Mirko Bigazzi,203723,1989-04-03 00:00:00,182.88,159,173308,163244,7604,2016-05-05 00:00:00,67,67,left,medium,medium,68,60,34,73,60,64,73,68,70,68,63,65,63,66,60,55,58,73,63,65,48,58,60,69,49,54,45,48,16,6,14,12,16
7604,231133,Mirko Bigazzi,203723,1989-04-03 00:00:00,182.88,159,173309,163244,7604,2016-01-14 00:00:00,67,67,left,medium,medium,68,60,34,73,44,64,73,68,70,68,63,65,63,66,60,55,58,73,63,65,48,58,60,69,49,54,45,48,16,6,14,12,16
